116479最年輕的女  042 999999901    151027210153211319000200362    2 20000040010402041                                                                                                                                                                    120201030302980505059206020202020107000203020303070302980202030207990802660601669999999999999999999999999999999999189999010201
116495最年輕的男  042 999999901    151027204746210030000103205082 2 10000004010402041                                                                                                                                                                    000201030303030605060105020302020105050202020303050301980403040402029902740702669999999999999999999999999999999999069999020101
116502最年輕的男    2 999999901    151027212807214517000103302052 2 30000040010202021                                                                                                                                                                    000202040303960502059607020401019798030103029604040403020202049807990801730402179999999999999999999999019999999999999999020101
116507唯一合格男  042 999999901    151027191357192808000104260001 1 10000016010201011                                                                                                                                                                    130201030303030604049305020202020204020101020303070196010202030201029902650502059999029999999999999999999999999999999999950101
116509最年輕的男    2 999999901    151027191406192721000102303082 2 30000056010402041                                                                                                                                                                    020202040303030704070104030302020106040202020103060396040204020402029901730702639999999999999999999999999999039999999999010101
116517唯一合格男   07 999999901    151027191424193319000200362    2 20000040010201011                                                                                                                                                                    120297010303960600050106029702020203980103010303030396020402040402019901510302649999999999999999999999999999990499999999010101
116535唯一合格男  042 999999901    15102720343020460300087503234  2 10002387010201011                                                                                                                                                                    000201040303030503050104010404040100000201020404050404010402040406990802610402669999999999999999999999999999999999039999010101
116575最年輕的男   04 999999901    15110218381718493700099601063  1 20001565010402041                                                                                                                                                                    000196020303030604040305020202020105050102020203060303010402030301029902740602079999991099999999999999999999999999999999020101
116633最年輕的男   06 999999901    15102719193919342900087503234  2 10002387010402041                                                                                                                                                                    000298030201980505079606029802029805950101020204060302050498040402029902630698679999999999999999999999999999999999992799020101
116640唯一合格男    8 999999901    151027192002194107000102703014 1 30000020010201011                                                                                                                                                                    120198010301020800070104030402010298050102020203050201049603030307990801790602639999999999999999999999999999039999999999010101
116659最年輕的男   08 999999901    151102203847205123000102504014 2 20000122010604061                                                                                                                                                                    000201030398030501099604030401040204050101020404070103050204010202029901800602139999999999999901999999999999999999999999020101
116661唯一合格女   04 999999901    151027192113194354000100044    2 30000258010100011                                                                                                                                                                    120295030303030000000105010303030100000203010102100402989898989895999502460102079999991299999999999999999999999999999999010204
116723唯一合格男   03 999999901    151027192435193651000104202044 2 10000012010101011                                                                                                                                                                    010201020303030506069605010301030200000101020304050404010401040107990302520503689999999999999999999999999999999999999903020101
116753唯一合格女   05 999999901    151103194000194117000104509113 2 30000008010201012                                                                                                                                                                    110201020198020005010106030402020210070102020203040302960202029807990802760306099999999999079999999999999999999999999999010201
116757最年輕的女    2 999999901    151102183711184542000104405051 2 30000020010300031                                                                                                                                                                    000101020302020605069604020402010205060202020204060303020303020307990801770602659999999999999999999999999999999914999999020201
116775唯一合格男  042 999999901    151102183659185147000102303082 2 30000056010301011                                                                                                                                                                    010202040202030000050104040401010205030101980103059504050303960302019901560401669999999999999999999999999999999999959999950101
116776唯一合格男   07 999999901    151027192701194433000103158017 1 30000397010101011                                                                                                                                                                    120201020303030202020203010302030110000102020303070304010203040101029902710601649999999999999999999999999999993199999999010101
116779唯一合格男    2 999999901    151102214745215900000102303082 2 30000056010201011                                                                                                                                                                    010201040303020305060103010101010110000101020404080404980201040407990803500403659999999999999999999999999999999914999999010101
116782唯一合格男   05 999999901    151027202909204316000103302052 2 30000040010301011                                                                                                                                                                    000202040201030900050105020401030203050101020101050304060403040402019901560402099999999999069999999999999999999999999999020102
116787唯一合格男    2 999999901    151027192735195445000103261015 1 30000061010201011                                                                                                                                                                    000297040202020000100102040402029800980498960196099803980396010496991997370601159999999999999999990599999999999999999999970101
116806唯一合格男   06 999999901    151027192834203848000104260001 1 10000016010101011                                                                                                                                                                    110101040202980504049298029802989805069898989804059802010304049807990898350603659999999999999999999999999999999910999999980101
116824唯一合格男   04 999999901    151027215447222937000104302013 2 10000004010101011                                                                                                                                                                    000298989896969898980202989898989600000197019897980298980398030498999501310198079999999899999999999999999999999999999999980102
116830最年長的男   04 999999901    151027194954200712000103504010 2 10000012010703011                                                                                                                                                                    000101970303020506059605969602030106040203010303060303980403040201029902390602079999991999999999999999999999999999999999020101
116850唯一合格女   03 999999901    151103202929204046000102504014 2 20000122010100010                                                                                                                                                                    000201020202020805099603040402019696050204019802059804020403040196990801630404159999999999999999990399999999999999999999010201
116857唯一合格男   08 999999901    151102210956211856000101401063 1 30000156010201011                                                                                                                                                                    000202030303020603099504030302020206030202020203050302020202020301029901560302139999999999999902999999999999999999999999020101
